source_id,hip
5320769455257676032,40528
4771907196424771200,25049
4742151117538121216,12852
6471497502884511232,102186
5897703478615672320,71182
6473601177864069632,100137
4927319458455341824,4724
6077435524801193216,60080
4736104903097181440,16758
5404714487996681216,48499
5981916448569534208,77595
5945016288581372032,87650
4744939822624009216,11555
5981928783715448064,77454
6077475725686572032,60408
6507398790911504384,112251
6080436985375738752,64519
6078009469866849408,61352
5931080322376666880,81376
5888717891685279488,76107
5501558991112632576,31265
6474186873963951744,101655
4778214377375923200,21838
6557515321179554944,108611
6509662891511663872,109735
5501740066934032512,32375
5498807463264814720,33065
5924951713216028160,85178
4972590578419203712,1471
6089487306105035776,69286
5925001225601209856,84620
4745050220463534592,11702
4793038336738089088,26843
4916890556306664192,6772
5513026004041518464,40152
5321626009181506688,42519
5369512970388039936,56842
5348683817803999360,55722
6474551499507124096,102064
6090291667578366976,67722
5359818022302561920,53146
6080710214014917504,64316
6125758231894580480,59717
5936281905726755328,82599
5502397677964627200,31146
6512743448214989056,112992
4769297887829479168,26039
6477431326619860224,102950
4784080993463806208,22053
5322297261025529344,41570
5931234116572545024,81441
6513642436410346112,111989
5549731580526315648,29247
6510874828203705472,110673
5945648915776941952,87376
5405807299476673664,47747
6080641563259789696,64825
4928388630434466560,4673
6079071598093794176,61196
6558042605724786304,108915
5322335606494114176,41703
5945662011146925440,87303
6079301288640911616,61923
6702300386720288640,89597
4736910295364434048,15884
4746095718582214144,11289
5357978406212328448,50928
4736527420503931648,16673
5934883739215577728,79840
4781953507183227264,20191
6513024751393249920,113657
6646065727073910144,97060
4937500936128616320,9189
5405656082266423680,48476
5899162908494060160,71158
5322559662048989056,41290
6082125182400863488,65438
4748354493423780864,13518
5324648223053672576,43847
5348862252232290176,55855
4973377416428262912,990
6502570319958250496,114167
5946296635527744256,85874
5925546647766461184,84884
6559546050436759424,109331
5501989415555311744,33139
5982359173818801664,77403
5369892404976200832,56714
5904303022279962240,72100
5372878231881554816,55976
4784427339626712704,21914
4785133500969673216,23459
4973713763907180288,1571
5505184527627588352,34592
5370640416481478144,58063
4748427817104930304,13357
5890206492983085696,75701
6660889926956543488,93226
5502795117060216192,31570
6502030631547830400,115272
5313786663075924352,46171
4917653101978108928,7425
6514580285467620352,113604
6093660880442332928,67497
5981831339504441600,78605
4940552596292014336,8593
5370103614289072128,57006
5889546751651387776,76055
5363950231820682240,51903
6084488582646581504,63305
6523625142997245184,118170
4917346406955433600,7223
6078721163124459648,62717
5370699102913031680,58431
5322109759939873664,42602
4830276390389367168,19442
5940558009465137536,80890
5985591119555732352,76373
6090734495888575360,69368
6658144442123336576,94417
5902278683947459072,74243
6070647861556004096,66242
4938555161620867072,10421
4940622209122354560,9022
6511822126191001856,110703
5327983174947446656,43261
5553302832949191040,28645
5372994230348913024,56116
6561991364297140992,107243
5550327176527437568,30549
6126777174239532288,60668
6703992054079104768,90521
5983378317999738240,78808
6126976662579439744,59897
6478682085518522880,105027
6517058790835773440,111143
5506091556001477888,36104
6706211074707948544,88663
4751873927064200448,13508
6526157696233309824,115561
5890406019967909888,75878
5905356904168887680,71821
6070549833223189632,67068
5902380972893138304,74217
5946887897879444992,86227
5515823367784203904,40427
6559392050089338112,108070
5890560604419054976,75313
4796609580568152064,25604
5935598765341599104,79710
6562244011453923072,106799
5362002309531896192,53837
6526934187663039872,114761
5902481921799606528,74242
6514371309538745600,112414
5371055791356696448,57584
5517531012419724160,39231
5350195478794660480,54670
4749015299911171200,13930
5359253324312717312,50449
6706568484702446720,89840
6092311745318177920,69652
6479093685120847104,105088
5515344118155306496,41383
5554210995193832448,28972
4977671833966069504,500
5904765092034378368,72228
5506905228965376768,35652
4782810400401922048,19966
4797052207014528640,25983
4831553335705656064,18469
5323245344988110336,41942
4795386103300932480,27275
5905666176171592576,71594
6560375254003847040,109419
5362980634362609536,52858
5365050842963385984,50866
5314245296856049152,46216
5515403075161808768,41866
5508639399321063808,34921
5938742337829520256,83797
6481604935320506752,102759
5506916911277010304,35832
5410089588017979392,46782
5371888190376249216,57100
6479180748401150464,105716
5374260558510198272,54720
6562671412239037568,107092
6094299215662628864,68208
6524223758361033984,118153
6562637052500710656,107360
6662513080996049920,93663
6130200057015321728,60245
6705078715166734592,90743
5939511819829271808,82106
6668954359411265152,100177
5950246218746306816,85358
5984023937500025344,79240
6482049275455407232,102136
4833169755237680512,17606
4978175719530707584,1165
6086635894493211520,64832
5986818208867771008,75713
6668966561415591296,100151
5509617792871098368,34197
6668403989418902144,101317
5386330516122475264,54277
6660287532022894336,95984
6083651510698699008,65185
5363155491071024128,52696
6086088681299949824,64019
4978100884020196480,541
6668980648908319616,100184
5989819119685515520,79694
4786675737826330368,22332
5905988470518563456,72250
4981024829037160320,4311
5518512429625284224,38326
4795826079750430976,27174
5408307073500948992,49485
5950859814959779712,84267
5372196569027866496,56696
5948086640457613824,87146
6708177894848059520,90662
5366102388391497984,52378
4975981747157678592,3343
5948663295625258112,86177
6095347496917833472,67861
6094478745294288128,68617
6705447360796315136,92077
6479517581213243264,105109
6483050552591863680,103676
5515759870997665920,41681
5521542065212877824,41986
5948120450441613952,87206
5408425167926392576,49391
4979034472472753536,2005
4788438736001559680,21254
5516327390789584256,40594
6086779793077301248,65220
4751043246029257472,14688
6669445295649756416,100871
4789007458391233664,20335
6093129060412659968,70115
5987284711025924352,76271
4933360553295799040,5363
5519380081746387328,40155
4978528933344818048,1171
5377628603145846272,57937
6086415751649991296,63841
4753887373372494080,13814
6671849274745195648,98215
5987903014527867136,77190
4753362803247160832,12611
6710555863615553664,93391
6131897428090393600,61363
5408648849826522112,48904
6719716272959555200,88619
5366290336160794112,52342
4832180572729484160,18534
5331141453378758912,43661
6530566531700652544,117669
4846267275186436224,15657
6576389881379250304,105176
6098305973471310080,71419
6143175840408947840,59296
5516753348468012416,40755
6129094772951579776,62525
5943077746513148160,81987
6529121051867369088,115298
5555076276485749760,30111
5386575569777699456,54157
5999198366186427264,75212
5412274042743307136,47566
5509870646185166592,34880
5411496138269042432,47889
5557862473310956544,33201
6482872397349209984,102588
4943919197816652800,9495
5422952568387438080,46775
6540444097492261376,113057
5557922121817018496,33590
4990599204491701376,1451
5411697074014331520,48640
6711012092221601664,93539
5331199280821932416,43814
4946141207737316096,11703
6664619642196870016,94656
6520549121779109248,111078
5963790037339382144,83666
4955728021419070720,8391
5556791858223311744,31217
6144316789879491840,59433
4811476150303611648,22546
4799664062527504128,25317
5556938436867075968,31819
6565782480389807232,107439
6567895501219697664,108913
6099705342534268928,71659
4801888993024808832,27693
6133404789808221056,61862
5567499761447040128,30375
5958561447264080768,85549
5994578733728534144,77976
4812254707615493248,24174
6098982825958569216,71844
4955948336060703488,8232
6099541068627837184,70976
5531524595684223872,38732
6721926325686110464,90137
5388155258748470272,53762
5964441012608792192,82434
5523971711013963776,42892
6684461429030192384,98089
5955620528503015296,86905
5964777669321949824,82740
4958777482558262144,7380
6541802406664428672,114131
4812270852395742848,24128
6664983958504589184,95741
4839340248852467584,20514
4850564475865376512,15293
5560066680589570816,34658
6724100197629800448,88803
6688072259576404480,96832
6147801657622733056,58755
6577894906640453888,106318
5964878416376817408,82829
5965406010180880640,83547
4983093903762080768,5006
5382005552774111872,56496
4980801250217838336,2864
5425714782112902272,46526
5512271154948273792,36178
5955838575414617088,86406
5382186662956114304,55787
5989656117080416768,77321
6722063451095718656,90579
6541324565783196800,112874
5964715512553281792,83065
5989482772213064064,77558
6721322350211121408,90039
6577957029047073664,106500
5526505157606152960,41724
6544365299549242368,112541
5418104065706043264,49047
6541354694978060672,113196
4842568170176805760,17984
5533310000717738368,39682
6544873377001015552,111782
4839003317257867136,19295
6542632911605438720,113600
6535327206594332416,116437
5562420773642258560,33214
6715334100633424256,92953
5957181246562896256,87148
5994934563174251264,78547
6530157268560786304,114837
6680021394918713600,100270
5332204066947335040,44136
6103597957289088384,69871
6569723233143460480,109648
5572142552374880512,28838
6145117612301447552,60016
6544253115003555200,112012
5562479631873801984,33189
5964991494281655808,82729
5559665088265497856,34246
4950695969014905344,10891
5569243002773428992,31189
5389274011827815424,54855
6723041986395835776,90248
5418560564886529536,49413
5533587833560443648,39543
6580304039695391616,104675
5956895309175936256,87587
6003997562631127424,74807
4948700424130465536,12281
5526710869360429824,41919
4804577676912229888,26635
5525121181700158720,42687
6139955744509885312,62670
5526707983142236416,42033
6139360947374336128,63327
6002423646102188928,75950
5992807351770974976,80746
6571565121277921792,109022
5569655079115879424,31603
6103371698416405120,71123
5382573897205956608,56585
5419212545223047040,48533
6722454293117149056,91631
6677585529986285312,103248
6112346668241129216,67113
5535895399223546496,37668
6581319885360290816,104195
6569895822110445440,109821
5382632652358260864,56440
6724849549165414144,89290
6572326052043362304,107772
5569726100695312640,31937
5971813203707967104,84463
5968281026954820736,82094
6196985797733578368,73367
6005592060645656064,75367
5560720481990880768,36015
6536312819984845952,115337
6148487203123069056,59726
6536351921367136256,115175
4963024174420640896,10507
6140044671807885696,62532
6146941117974716800,61162
6580790951548615808,105283
6113692333033890688,67831
5575541245896225664,32241
4986563962458147200,4625
4996793509404560128,1911
6101730333716439040,72033
6137893713529065344,65082
5525413647494825344,43312
6546124243276237824,113171
4813168539217307776,23921
5420180940088745216,49470
4840903238991007872,19929
4951112305965271808,10948
4815995521050824576,21320
6716658359311387904,92777
6690161915784769024,97947
5534331240858030464,38925
6728445433201742336,92063
4840731710880489472,19806
5392792483396598016,52109
6715972057895135360,93458
6101799809107281408,71950
6716710551752223232,93250
6110238251613016320,69154
6717245184981546240,93912
6545396538377295232,111594
6007957694276389632,77414
5563615221226744448,32910
4988043149195248640,4997
5527782480879666816,41736
5957132769344906496,87651
6728550161684106880,92226
6716550882052325248,92474
4855062440496327296,17819
4840991440439227392,20500
6104435819513399168,70170
6138204089342940672,64659
6690326120974202880,97874
4996401292991097600,1085
5417637769692759808,50122
5995979477174451712,77604
4997109103601463808,1491
5539801723521197440,39963
6725903980833059072,88933
6152260486510472576,62081
6537306778496548736,116501
4951518575511481216,10996
4960531650281320192,7510
6726334130370720256,90349
4951960063789719296,12406
4997320003676430336,2240
4864321256115077888,21077
6017222557211836928,80591
6728815552003484032,92051
5969933661675580288,82286
6690028187683953664,96719
5575731564486774144,32597
6162123689927268608,65328
4841223849709843200,19898
6545899152629823616,112052
6579701335524391296,106428
5534842857360305792,39492
4035882950240975360,88458
6717061502121354112,92910
5384525839580589440,56851
5395841807096126336,54937
5574441218871410944,29808
6726788842835559552,90435
5537147227572494592,37446
5417798401469665920,50527
6738060628022005120,96367
6717970111040539264,94180
5421362262253716480,49386
5585882221477118464,35757
5997082115537645696,79081
4952423988977271040,12969
5540858388554492544,39580
4985465924002779776,6201
6009246150105348864,76546
6717855005915987200,94652
6729255051717476608,92186
4864630768637855360,21753
5385373253809323648,56525
5008925623785282944,7068
6547467124930498048,112159
4997482177345403008,2424
4999781260453917696,4165
5430544627457018880,45509
5973278337311814784,83583
6008703403677952640,77462
5621396069100932864,44433
6162394234211230592,65315
5586717403640706304,37450
6597780295981254912,110164
5970431534244354688,82943
6727646019571770624,89361
6538497854531909376,115966
6741907200730112128,94863
6117585222671394304,69605
6114551257768289536,68114
3459773354395918080,58880
5432879474755419008,47085
4809169306189316352,25952
5432365968466188800,48369
6009343491245968384,76457
4039760103105600128,87164
3463341510145912320,57554
5385035016545554560,56909
6547604284710984320,112384
4809315747394228480,26420
5576531012520091008,32625
6546825349442710656,113655
6547049413591341184,113392
6774450271010700800,104328
5001353699522665088,4405
6538585991555664128,116231
4820462183959704448,24120
5972810563833563648,85020
6586581804413375232,108347
4809240327768344832,25842
6009638637091325184,77396
5433180809660129920,48105
6010208978692158336,78308
5430192783733869056,46508
6730222725030437888,92263
6574858399120590464,109398
6594387817277687680,111530
5541251360886686080,40443
6120703643800277888,68500
4856903813234975744,17351
5541472465805985024,40063
5544265878169813248,39251
6586709382121647744,108568
5623060214307796736,44848
5394951821153092864,53502
6154403984428321664,63156
6695023612604008960,100813
6733225319503227520,90896
6742080854847889024,95337
5001474817599725056,4568
5046487311812732544,15152
5580209153792109440,31637
6154420442743214592,63347
6595304917350137600,110984
6552981691139772160,114003
5000936984614300928,3704
6163039617472408576,65886
5445249152366848128,50311
6778487746427659392,103205
6742320891981153920,94956
2308678825796092800,1311
2309235384838246784,481
5386191290461234176,56694
6598232263979994496,110252
5544335319202600960,39252
6106766303128002048,71457
5542279335539630208,41972
6584196860613499520,105394
2885015058409883136,29485
6694533539655919360,99718
5589465632951699584,35226
6695781932029937536,100413
6683293988199354624,101563
5011662067707459584,7200
6163836106270861312,67123
4965692616127143680,11496
4966440425769729536,10741
5443308479981591936,52923
6007749027577770496,75177
6163700733198484608,66629
6013542624919563904,75683
6734115992651244800,90543
5398273995537144320,56443
3460978487859983872,58378
6012983183964099968,76720
6743314128939223552,94124
4953931625577039488,12242
6200071478337843456,74479
5587582508831567488,37623
3461732546677278464,60191
6698330977941610880,97929
5974745227610372608,86062
2308086876223750656,12
6200462453507604736,73779
5624027921978432896,44930
5589828815387226752,35733
5544672044638408832,40274
5925098497997673728,85656
5360503915708206976,52402
4735492165882624768,14885
5348541297915987840,55177
5945987500951905152,86573
6080524705789651968,64413
5501116918719025536,30546
4922358908667577728,4328
5492770560314537856,37726
5405594475254630784,48440
4736249935552799488,17111
4793249163796374400,26564
5504829827750636416,33366
6655312585507214976,91079
4781833626056162688,19893
5937183024214130304,81650
4772847867278271744,24589
5549917539726653952,28462
5369554717471127168,56853
5369209505170933760,57628
4972717056616808704,2020
6090307606193132416,67885
6081172489935288704,64146
4745843827340284544,11530
6557995601603036672,109262
6070093570258069632,65487
5981722281700796288,78137
6510863661288765312,110860
5889810428266881024,75296
5925437216328405760,84924
5502521510463659904,31817
6480685434361460480,102444
5937998243333788416,83506
6078376191351627008,63022
5501953436612058112,32812
6069592570910476288,67036
5360805731649252352,52255
4792645742367412608,27978
6502498542464726784,114477
5549430009398943104,30322
5937116331975355392,81955
5889837469385122304,75360
4792802903811061504,27271
6465742212345576064,106845
4929205567573851392,6612
6070165171651408256,65978
6475462444891062784,100411
5934470425926404736,80445
4829576512581676928,18316
5898864906486883968,70882
5901484458577764992,73342
5935235926507483648,80222
4829489483661382528,17663
5899243585161684864,70957
5313086617774081408,46944
6703143265463013376,89457
6080904788913615104,65008
6078653955474688256,62797
6090622689300190464,68950
6525816332232298112,115765
4938300659039198592,10699
5937396393817111808,81585
4828967765393650304,18685
4785367387708888704,23174
5406132617479344512,48481
6069655724110584832,67306
6475027313164278272,102053
6511944618658107776,110006
5938151762649134464,83570
5890451233038611584,75267
5505243312842011648,35189
4782378571506871808,20378
6514614301608826496,113968
5370147526034435200,57286
5503013370118836096,32846
6658307895699042176,94161
6658745123367090944,95795
5373009451721121152,56066
4785388931264799872,22976
6082446033638214144,65372
5325314179191201408,43697
5985505323279648768,76922
4931666515115048448,4836
5946674313447878272,86497
5505979848193075328,36108
5313922315321722752,46445
6703245382605547520,90223
6667357391788447872,98843
6517077242015652736,110954
5325182650112560896,44317
5494022045065566720,37905
5494022045065567104,37899
5358949240626468608,50775
5514487014478448896,39421
6127537486531417344,61105
4830364110801342336,19432
5505483938387762816,34739
6661034272214795904,93760
5899547256528676480,70936
5370943503733310080,57647
6661400753186424448,94007
5373202484731956736,55452
4974071345705127808,1430
5550621570765944960,30132
4976894960284258048,522
4832863266369994496,16922
4751909455033738624,13624
6094554680316603008,67350
5938650116301334912,83371
5370448964015849216,56918
6560141161106399872,109484
4929816002685540480,7514
6478949580378034944,104627
4932114737902249856,5380
5904739975070052480,72150
6704095541313733888,91406
5374043508045223168,55031
5985810609551538688,76482
4975467347514960256,2446
4941312152668178048,9108
5982960331804307456,77857
6085642966773135104,63464
6671118305668994688,97721
5409512241339254144,47859
5503378300602724224,32825
5314235435611227264,46166
5407121078423877248,49338
4788186191924733568,21302
5514648745769801856,39738
4787880424612948736,20961
4750353302482584960,14785
6092038722835059072,70270
6082853918090782080,66777
6562633101130709248,107338
4788118228362471424,21562
6560798943937460608,108866
5552133467973723136,31022
4833241086054348544,17260
5904968085065226496,73324
5941689784906655616,80043
4750542693360732032,14027
6130852926403400704,58987
4831470082059662720,18556
4930681249617355904,6168
5518235833732209536,38518
5983971264010826112,78795
5508702037124082176,34727
6524832402468212480,116890
5986274019329153152,77107
5507124267999779840,35689
6526670927647964672,115515
5410517366758352256,47290
5516025128170015744,40600
5409594425519148928,48155
6092451005336657664,70086
4750568394444958336,14284
6083809702934067328,65981
4975925672064608384,3207
6517544603176106880,111794
6085334897360331392,64101
5986118988197564928,77298
4833188790532696704,17788
6128873186998961024,61965
6128712864457155712,61388
5329520743198566784,43057
5375120307883334656,56159
6142942297267446784,58675
6662554072164136576,93897
6562727934008801024,107073
6669204983639930112,99744
4975866534658142976,2499
5328824717973670656,43602
5329412200783621120,42624
4834333549640011520,16691
4798695732083638784,25797
6661911579416783616,94225
4789680836247259008,21606
4939953396814536320,11127
4798709239757160320,25768
5903642967392021504,73807
5941921713146320640,80094
5519466187246071552,39584
5566568853055045760,28845
4789142144269012992,20781
6095040527016142464,67663
5906087594056264704,72756
5510293236607430656,35584
6539561391513160320,113743
5422508984165926272,46411
4934018439206629888,6169
6525489536760087808,116755
5386667928753982848,53783
5990154402016045440,79232
4810187763194382208,23444
6107448515734375168,67635
6707785747158010112,89830
6669615891750958080,100330
6131430955979836032,59886
6516529685225155584,112406
5372474298791053952,57073
5951372908930664320,84449
4978515812220705152,1395
5552625705586004096,32574
6527660002776287872,115177
6719937893267708416,89342
4834480647975772160,16883
6134484475870944768,63595
4789974925544395008,21457
4834823970481680768,18241
6530668236526320768,117706
5954196695291486208,87512
6530806981149912192,118091
6093220251160674688,69996
6134493993518577664,63711
5408755399373279360,49027
6098327620109729536,71346
5963930598690559744,83039
5555088268034575744,30299
4979372744096959488,3020
6516612663991541632,112954
5951972726896165120,85489
4802046979101787392,27001
5372709044523341184,56902
6519476342027415680,111456
5954228581130227584,87549
6720582619406870400,88334
6484117147590719488,103215
6675745497277084928,100853
5519121043675092864,38917
4846720823732906880,16141
5376276547438616192,55179
6540503127519036160,113490
6520204184365221760,111215
5991077682578281216,79058
4790272029905607552,21844
4801697540562771712,27792
6531558875305002112,117130
6565304605149348352,107479
5522162361558253056,43128
6087963894080770176,65140
6720697002974511104,88990
6531204935639033600,117823
5943863347616670464,80921
4802385697403204736,26819
5999749393307502720,75585
5414832915534841472,49093
6107871758991639296,67830
5375864230577645696,56353
5531795801400592512,37887
5531367679060247808,38183
5952501248401557248,85628
4934520641142409856,7195
5953030319636525696,84368
5991308614350207488,78556
6540234709242427392,113888
5953042792222204032,84221
5556715717042337536,30927
6675733505728529664,101417
4943674865717317888,10447
5367754301531950464,51811
5522942048438656768,41545
6721087157784921472,89332
5556906138713225088,31679
4944098315132866304,9993
5944076481085129984,80755
5415088208390317568,49814
6087637068551279360,66068
5331727566092638848,44183
4837883189787344384,19940
5958338108955287808,85827
6484512628179173888,103133
5952911774195819264,84689
6099417545369405952,70716
5954788782307839488,87607
5511888318742538368,36219
6108521707803746432,66733
5989167555966136960,76760
4982718798498061952,4959
5412713813031725696,47417
6000577085043336448,75102
4992382577991722496,2338
5523764178195480448,43125
6715151135026779392,92248
6099664351367495680,71285
4956357285667274240,9646
6143995457606425344,60131
5390908779460319232,52559
4935450896698478720,6802
6712027285052496000,93049
4814461079558759552,22121
6135881199228370688,63412
4847723337819260800,16017
5532461383893295104,37823
6676188806621129088,101880
5559826132360038912,35047
5387423087081504640,53998
4811699522963191680,23158
5991613041631923712,79175
6102512189563446272,70519
5379765675787469440,58196
4838691708790468352,19425
6540911836607057664,112806
6664758799136598528,95130
5381939753874991872,56190
6710020573254953472,91749
6541802578463122688,114112
6136341276131551104,65099
5569067420213055104,30502
5944376407189911296,81472
6712381740113765888,93597
4847891837976199424,15739
5523892717976170240,43407
6653697231126301568,90506
5492531416535100672,36444
5504529287416164992,33495
5897706154359881088,71135
5894991876789437568,71947
6510301913925580800,110530
6651494737537436928,92692
5320690187342220160,40929
5345451635884685568,56866
5548864035788683776,29099
4783230555579157632,22473
6701629611606466432,89286
5548838609580338048,28924
4792422335348996608,28240
6078810322340992128,60906
5934144008451622016,80780
5897403518090661760,69728
6465381778690957952,106150
5933432452577010176,79179
5311944465708226048,45095
5348622627415234688,55975
5945396994482570112,87775
6080340365792153856,64026
5320921462740498944,40668
5405507716918703744,48352
4828528063821835648,18944
6655258292821884160,91082
5358300494411101952,50677
6646475020277500288,95430
5981971939547956352,77658
5357885188250232192,51292
4793106815696935296,27145
5358308568949684992,50702
5369005236530881152,58453
6068585036004661888,65158
6557783636376491136,108269
5504082885695367936,35182
5324501781844608128,43706
5934926723231222656,79494
6657039815192721152,94975
6081295738309765248,63307
5492135588051954432,35728
5369031762249578112,58455
4972714995032510592,1977
5504850447891220992,33779
6558503228080940672,107697
6089651202058375296,69532
6070057350788572032,65715
4917170553814099968,6655
5348927363934276864,55515
5322355397702683264,41520
5324052734421317888,44753
6513010182863860992,113439
5349539963709535488,54401
4749051308916817536,14990
5357940610508964736,51286
4784515266197547776,22497
4783635725613966720,23293
6513582444307722624,112448
6558208838138808576,108405
6502327568407066752,114776
5321960810472050944,42177
6080867238019268736,64734
4974239811501846144,2321
6069995954233455104,66096
5981604324717488640,78805
6475449456909897600,100580
5348996289571063040,55339
6069988017140634624,66259
6126298474370909696,59481
5935112471968862208,79474
4796406518810861824,25663
4792843448302094720,27622
6658645273967046016,95302
6513222075073784960,113219
4784225613603007488,22147
6477904597653564160,103811
5514174478297109888,39527
4782193853553318144,19722
4745574103394366336,12672
6702200571679993088,90433
5370073270336594304,56904
4747835970611034496,14577
6522986567257433472,116894
4829469073976765056,17870
6081459256312839296,64058
5361059787551405824,52757
5370644848887777664,57988
6657968490203107584,93568
6090529402608522240,68410
6525840590207613824,115759
6561870143139969920,106990
6090520052458643712,68203
6559610779887239936,109277
6091245287761088896,69947
4976607884671319936,371
5890310156300849664,75792
4931571819676024960,4543
5982775854377691136,77517
6480892761022861312,102676
5373151907197776000,55478
5406187799214778880,48934
4751477450043134848,13365
5505835438511904640,36654
6126943715891117824,59713
6559128717054524416,108361
5325283599026732160,43938
5350054569508743168,54616
5517239366958299776,38500
4829750858190594304,18554
5938232404961206144,83240
4926763620968408576,3421
4746470892565429376,12069
4930318238981657088,6282
6706286837929683712,88723
6084614408008359168,63724
6093936101946751744,68454
5985535937808424448,76935
4748923765568088704,13901
5940516193714326016,81172
6481251098731588224,103107
5946838243759627264,86134
6127018036004204032,60360
4787769786255530112,21131
6514330936846134272,112390
6707001967165419264,88386
4917817582047976192,7829
5328216378799479040,43244
5553356159261413248,28819
6082559798731368448,65606
4752462234504498560,12620
4832963802965822464,17768
5373387855517406336,56210
6127424236835184128,61733
6515096403097665536,113815
5553215348760058112,29498
5515817183030532096,40346
6659224201199139584,96084
5986463925610418944,76171
4974168652483839872,1705
6479608737598769920,104251
6658466294091929088,94593
4974732255271798912,2747
5982983009232529664,77541
4938104121335888768,10149
5506824380501313536,35961
5407087989994899200,49201
6517920876670877056,110599
5314166784854520448,46364
5983561283602500608,78791
6527124819789401472,114655
5982979264021123968,77662
5553647083168192512,30104
4796998743262011776,25568
4977328236586031872,1101
6085604174629898112,63229
6094058731854867712,68485
5941100996408401152,81123
5950535424666050304,84787
6517259692225362688,111027
6706587726156089856,89869
5371977555754988544,56781
4833654227548585856,16711
4782816314573412224,20050
5983765724055836800,79602
4975533661809906944,2835
4786339081110177664,22444
5326830478743158016,45013
5409717025365557504,47743
6704535796937207040,91662
5509228531394184064,33899
6662293350470822272,92985
5329307059984796800,42605
6083802246870248064,65888
6517655619490626688,111107
4749852440576606592,15559
6524796432116600192,117149
5905034639887194624,73111
6560450295672577536,109194
6131660930011270400,60774
5506470234679265408,37432
4939581349567315584,10839
4941421416636660352,9206
6518972800061314176,112164
5942522424428495488,81678
5326468464539189376,45562
6564019447854567168,107775
6706857720676381184,90008
6707397001081815680,88491
5326341264790534912,45893
5371554866553160960,57855
6083676146659832576,65493
5987608379774691328,77518
4786087945782268544,23308
5516234207176892800,40445
6086640979734647424,64867
6662354270287475072,93035
4932499979288476160,5545
5506674743842715776,37306
5948405704998061056,86602
5566491509283859968,28768
5363161881982260352,52622
4978214850976227456,1398
5410463662488610688,46489
6083854679832437248,66032
5905860068175205248,71569
5989870075180588160,79653
5554676397850065536,29908
5386363226594167936,54324
5948642374876197120,86139
4930938707136828544,7207
5950863319653164800,84258
5518565549780768384,38345
6661909105515578496,94307
4788939013792420992,20538
6095162435368509696,67975
5516271693651928064,40662
5422438027004587648,46084
5327264644099646720,45332
5530581081569420800,38028
5375199094762328704,56447
6083216619489661696,66573
6705460486216615808,91928
6516125442902975872,112449
5408576969252535552,49078
5987279007309820416,76192
4990306665679096960,273
6107074677480381568,67421
5518597332538079360,38359
6575581564623343872,105679
6708294133841110400,91096
4831993964990780160,19150
6563749964425751424,106483
5386677343322263040,53713
6095986072656783360,68930
5330347266688007040,44047
6705671798608783872,91354
4978401634809965056,1551
5363565505827293056,52909
5366418497984262400,51747
5987924003995749120,77254
5557784785942594688,33114
6683548009745747200,97660
4751081454058221696,14795
6483139990991452800,103977
6134345147132009344,63160
4837308694961845248,19731
6480526451850172288,104332
5952656245175979392,84811
5963906546874303744,82952
5422604057560695936,46316
6530797974602135808,118255
5954345541675673728,87887
4946102175074434944,11489
5939947333814988928,82745
4954418503070049920,8355
6107296263433098240,66950
6708007882866842112,90020
5552826881854085376,32395
5554906608097363840,30439
5411492599214202496,47940
4751199754637503232,15013
4981447763055720704,4653
6096123855206509184,69209
6672725581215340160,99935
5330615577584302208,44810
6566669717553349888,109411
6131598876320179840,60051
5951420462822602496,84383
5990264142706251776,79570
6683982797874776832,97703
6134383320801601024,63292
4801318209050897152,27620
6563914753731663616,106717
5987452111672341760,76524
5519648053343466752,40286
4810516581593751040,23853
5414012851658844800,50460
5558852991551298304,32715
4846583212981103360,16533
6087287561291252736,65798
5423525478362753024,45789
6087152596239109760,65342
4790993004592222080,20847
5952357899568667776,85485
4981692370033010048,5308
6708966588282220288,91383
5414742721220133504,49273
5522096008597568000,42679
6567494213835357056,109166
5331268004599714944,43681
4837420192312720640,19652
5411771119252271872,48561
5907202503156812032,74117
6483626181287209600,104095
5367522746954730752,51028
5942494764854424704,80401
6673000841376349696,99701
5411948965258203136,48383
4790138580978391680,21431
4946414298938168704,11450
5331355759365786368,43807
5531919015420724992,37055
6711686642605457408,93096
6001046782644084736,76371
5990547924114223872,80180
5954547851821410560,87767
5999701422794875264,75771
5366794118642280064,52748
5953060350029197440,84556
5412407358526491776,47963
4945920824375488768,12309
6465117822883650688,106419
6644737035991724288,95125
4772127515363167616,25854
4733061970307412608,17164
6654451221224968704,90732
5345415145841155840,57179
4792961267844981888,27081
5356874256039762304,49568
6642643153535044608,97248
4925083051804723584,2722
5501542120480870656,31264
5936131100818232064,82285
5359683366489953920,53103
5501640900433248128,31482
5311695181500994304,45698
6501404322234960256,115531
4771835595026248832,25298
5936338216960409600,83220
5924417659814112768,83694
5368927033769245568,58210
6512660778684426752,113016
6077887729004184576,61994
6477350546874615808,103260
5888394463447019392,74395
5347883308929654016,54067
5888400235875465472,74447
6080339880453470208,64070
5324477008472706816,43402
6666516540271227904,98294
4792492429214711040,27905
6466153807651913856,105403
6654027428213102848,90215
5360556451744177280,52847
5925759648123831936,84507
6465444141615550976,105834
5889651308288040960,75306
5348749174331032064,56089
5493007436350798592,37161
6510668669773613184,111558
5889139279521721856,76339
4772479049846746368,25017
4748226709555833728,13107
6558125275255499392,108640
5900978442726632448,72812
5313434819352340480,45548
5358518610037377280,49958
5934392498046008960,80661
5358486586756759040,50253
5358392578511815168,50332
