id,name,x,y,z,vx,vy,vz,mag,ci,dist
73446,,-27.096793,-27.960941,-20.5645,0.00003403,-0.00001374,-0.00002615,7.66,0.622,44.0335
73458,,-31.100358,-32.124863,11.153234,-0.00001155,-0.00001848,-0.00008543,9.98,1.209,46.0829
73467,Quadrans,-5.858189,-6.055134,9.244209,-0.00000419,0.00003371,-0.00002168,4.83,0.647,12.5078
73489,,-22.763698,-23.596342,-3.960299,-0.00002434,0.00002377,-0.00000171,7.72,0.752,33.0251
73497,,-26.773633,-27.788932,31.481225,0.00001289,-0.00000888,0.00000312,9.71,0.911,49.8008
73506,GJ 3890,-6.120433,-6.354988,15.521589,-0.00003157,0.00004894,0.00000759,11.0,1.5,17.854
73526,,-20.80847,-21.651797,-16.169533,0.00000762,-0.00000167,-0.00000758,7.18,0.573,34.1064
73537,,-26.575062,-27.69415,30.64591,0.00000074,0.00000626,0.0000063,7.49,0.503,49.1159
73558,Gl 576,-12.797119,-13.355452,1.826052,0.00000529,0.00008455,-0.00005235,9.83,1.3,18.5874
73559,GJ 3887,-22.650372,-23.640181,-11.012403,-0.00001089,0.00002,-0.00002053,9.5,1.21,34.5423
73586,,-25.560166,-26.749093,-32.083977,0.00003146,-0.00001186,-0.00001517,9.99,1.12,48.9716
73618,,-32.590447,-34.198007,-5.81174,-0.00003751,0.00003596,-0.00000125,7.56,0.596,47.5964
73622,,-20.856075,-21.894358,-17.84774,-0.0000037,-0.0000065,0.0000123,6.48,0.489,35.1124
73641,Gl 577,-13.488917,-14.193469,40.230569,-0.00000205,0.00003609,0.00000477,8.4,0.677,44.7427
73675,,-15.700921,-16.579776,-17.472296,0.00002204,0.00010537,-0.0001198,12.79,1.613,28.7522
73706,,-18.167051,-19.23355,21.413373,-0.00003361,-0.00001431,-0.00004137,8.54,0.87,34.0368
73713,,-16.472493,-17.447476,17.726867,-0.00000156,0.0000119,0.00000166,6.35,0.537,29.8329
73768,45    Boo,-12.138752,-12.937889,8.223444,0.00001454,-0.00001011,-0.00001828,4.93,0.429,19.5542
73788,,-21.287097,-22.737767,5.059267,0.00000284,0.00004588,-0.00000192,6.72,0.68,31.5557
73817,,-4.685242,-5.02157,27.962533,0.00000237,0.00002952,0.00000464,8.72,0.952,28.7936
73821,,-21.554315,-23.106584,-32.244734,-0.00000771,0.00002947,-0.00001783,7.75,0.73,45.1467
73839,,-25.350554,-27.234998,-5.1717,0.00002723,0.00007159,-0.00007219,8.0,0.598,37.5657
73864,,-9.950461,-10.717926,46.01785,0.0000133,-0.00001459,-0.00000052,7.84,0.602,48.2859
73890,,-22.784791,-24.619598,11.575795,-0.00002067,0.00001641,-0.00000578,8.28,0.852,35.4862
73898,,-33.239705,-35.935718,-4.821297,-0.00000089,-0.00000054,0.00001021,8.84,0.662,49.1884
73907,,-23.311241,-25.213321,26.176431,0.00001928,-0.00000002,0.00001716,8.87,0.799,43.1779
73917,,-22.652742,-24.515518,-13.303385,0.000004,-0.00000011,-0.00000661,11.06,,35.9324
73920,GJ 1189,-20.039586,-21.692035,13.158303,-0.00001524,0.00009185,-0.00000071,9.32,1.07,32.3311
73931,,-16.848639,-18.252722,29.228765,-0.000005,0.00002826,0.00001476,11.68,1.417,38.3583
73962,GJ 3892,-9.768264,-10.622276,0.798432,-0.00002974,0.00002988,0.00003376,11.46,1.511,14.453
74006,Gl 579.2B,-18.420289,-20.140316,-8.065516,-0.0002124,-0.00002754,-0.00055793,9.44,0.85,28.4576
74007,Gl 579.2A,-18.688503,-20.43393,-8.139165,-0.00020373,-0.0000157,-0.00056041,9.07,0.77,28.86
74015,,-16.513299,-18.07455,-29.073357,-0.00001386,0.00003266,-0.00001243,9.41,0.99,38.0084
74027,,-15.762622,-17.282979,-28.627186,-0.00000179,0.00002587,-0.00001464,9.25,0.828,36.9686
74033,,-11.945638,-13.104533,-16.522132,-0.00001247,0.00004295,-0.00002505,10.63,1.406,24.2365
74036,,-20.668676,-22.683214,-36.769394,-0.00000689,0.00001847,-0.00000752,8.78,0.752,47.8927
74041,,-14.811908,-16.262888,-21.042876,0.00001001,0.0000083,-0.00000783,7.01,0.619,30.4414
74043,,-15.116909,-16.601657,-21.469211,0.00001079,0.00000909,-0.00000841,7.6,0.72,31.0655
74045,,-7.793424,-8.560788,-21.253227,-0.00002778,0.00000172,-0.00003476,6.29,0.623,24.2014
74076,,-32.78616,-36.176224,-0.729308,0.00001584,-0.00001343,-0.00004612,11.64,1.344,48.8281
74103,,-19.92905,-22.04472,16.546549,-0.00000276,0.00000001,-0.00000331,10.7,1.554,34.0136
74146,,-28.069282,-31.152048,12.527042,0.00000888,-0.00002673,-0.00004655,9.62,1.005,43.7637
74161,,-24.561604,-27.319766,-21.974986,0.00002266,-0.00000547,-0.00001853,7.76,0.662,42.8082
74167,Zet Lup,-14.765283,-16.43956,-28.383941,-0.00000406,0.00002522,0.00000046,3.41,0.918,35.9712
74168,,-15.461936,-17.216907,19.181655,0.00000105,-0.00002013,-0.00001723,8.58,0.86,30.0571
74189,,-26.241009,-29.273226,-28.477684,0.00001843,-0.000007,-0.00000978,8.34,0.645,48.5437
74205,GJ 3896A,-17.143838,-19.161662,8.996996,-0.00002587,0.00008899,0.0000232,6.69,0.68,27.2405
74206,GJ 3897B,-29.284076,-32.732229,15.374012,-0.00006046,0.00013179,0.00004719,7.71,0.743,46.5333
74215,Gl 579.3,-29.02467,-32.460544,-0.886356,0.00000694,0.0000779,-0.00006,9.28,0.772,43.554
74237,,-3.980104,-4.458435,48.92169,-0.00002859,0.00009502,0.00000633,11.62,,49.2854
74272,23    Lib,-15.737957,-17.707061,-11.203013,-0.00003856,0.00003292,-0.00001103,6.47,0.691,26.2055
74309,Gl 580A,-11.71425,-13.222898,-0.416737,-0.00003383,0.00012584,-0.00004142,6.58,0.763,17.671
74322,,-21.516589,-24.315717,-28.688508,0.00000084,0.00008681,-0.00000903,8.45,0.759,43.3276
74327,GJ 1190,-17.849865,-20.174548,-1.788244,0.00000158,0.00014716,0.00002703,9.84,1.117,26.9978
74377,Gl 580.2,-6.447054,-7.328138,23.386622,0.00000357,-0.00003714,-0.00006396,5.15,0.55,25.3421
74425,,-5.818943,-6.649896,-24.980294,-0.00000404,0.00003008,-0.00000707,6.86,0.74,26.4971
74438,49Del Boo,-20.5232,-23.506036,20.509246,0.00001108,-0.00001066,-0.00002347,3.46,0.961,37.3413
74446,,-20.303142,-23.281957,20.307887,0.00000424,-0.00001801,-0.0000164,7.8,0.624,36.9686
74454,,-22.305181,-25.60455,4.529573,-0.00000616,-0.00000014,-0.0000311,10.7,1.35,34.2583
74461,4    Ser,-30.301905,-34.802482,0.299722,-0.00001003,0.00002503,0.00000279,5.62,0.181,46.1467
74468,,-21.874985,-25.140893,-37.107386,0.00000595,0.00000497,0.00000549,5.96,0.21,49.8753
74474,,-10.395173,-11.956814,0.220229,0.00001022,-0.00000908,-0.00001049,6.92,0.83,15.8453
74502,,-19.028984,-21.95917,21.951341,-0.00003392,0.00003321,0.00000381,7.1,0.601,36.4166
74505,,-26.26693,-30.330603,12.109632,-0.00000927,-0.00000507,-0.0000328,7.66,0.5,41.9111
74542,,-24.325228,-28.201823,-5.423618,0.00001299,0.00004311,-0.00003546,7.85,0.748,37.6364
74553,,-23.008745,-26.700428,-27.983742,-0.00001211,0.00001187,-0.00000137,6.86,0.433,45.0045
74586,,-16.93164,-19.711464,-13.814835,-0.00000722,0.00000568,0.00000073,11.08,1.366,29.4291
74595,Bet Cir,-10.304156,-12.012956,-26.134351,-0.0000032,0.00001865,-0.00001879,4.07,0.088,30.553
74662,,-19.974546,-23.453382,14.363512,-0.00001629,0.00001453,0.00000107,10.2,1.21,33.9905
74664,,-20.816096,-24.445339,16.247017,0.00002789,0.00000735,0.0000024,6.59,0.566,35.9842
74697,GJ 9518,-15.387736,-18.121998,-8.01302,0.00005043,-0.00002474,-0.00004088,10.35,1.214,25.0878
74701,,-31.80577,-37.470498,9.04515,0.00001102,0.00005154,-0.00000485,7.11,0.497,49.975
74702,,-27.670869,-32.600111,7.866569,0.00001353,0.00004876,-0.00000751,8.04,0.619,43.4783
74719,,-30.094337,-35.525137,-1.294308,-0.00002147,0.00001799,0.0000053,6.93,0.553,46.5766
74725,,-19.625582,-23.17945,14.61158,-0.00005733,0.00007243,-0.00003146,7.99,0.737,33.7041
74746,5    Ser,-16.365124,-19.384937,0.781926,-0.00000178,-0.00007329,-0.00006146,5.04,0.54,25.3807
74752,,-14.806825,-17.545185,12.83411,0.00000193,0.00003052,0.00004395,10.25,1.26,26.3019
74766,Gl 581,-3.96982,-4.707934,-0.835068,-0.0000218,0.00003137,-0.00000168,10.57,1.6,6.2147
74782,,-23.089415,-27.436327,22.270416,-0.00001866,0.00003543,0.00002431,9.03,0.83,42.2119
74809,,-29.917864,-35.655178,-7.090443,0.00000359,-0.00003174,-0.00004977,7.53,0.545,47.081
74810,,-19.89083,-23.713045,26.890131,0.00000926,0.00002282,0.00002697,6.9,0.51,41.0004
74830,,-26.510409,-31.678461,25.8567,-0.00001672,0.00002108,0.00000868,8.58,0.668,48.7329
74833,,-20.407687,-24.39439,-11.56056,-0.000027,0.0000137,0.00001875,11.18,1.3,33.8409
74840,,-27.348527,-32.718761,0.182097,0.00002919,-0.00000749,-0.00005255,9.24,0.8,42.6439
74861,,-18.958654,-22.724468,8.140713,-0.00005755,0.00003789,-0.00002824,8.8,0.948,30.6937
74872,,-22.418106,-26.903147,-1.475905,-0.00000274,0.00006638,-0.00002686,6.34,1.062,35.0508
74875,,-23.761272,-28.527925,22.733945,-0.00000265,0.00005618,0.00000897,6.9,0.532,43.535
74894,,-20.617751,-24.807495,-35.524899,0.00001487,-0.00000913,-0.00000225,6.77,0.44,47.9846
74895,,-26.462838,-31.840691,19.79948,-0.00002079,0.0000036,-0.00002199,10.91,1.313,45.8926
74903,,-23.776956,-28.628234,17.803971,-0.00002115,0.00000427,-0.00002138,8.99,0.95,41.2541
74952,Nu 2Lup,-6.271902,-7.595081,-11.06222,-0.00005041,0.00012196,0.00003987,5.65,0.639,14.8126
74958,GJ 9520,-6.781787,-8.218354,4.085415,0.00000498,-0.00000079,0.00000668,10.66,2.1,11.4116
74964,,-20.331523,-24.65241,10.75249,-0.000003,-0.00001202,-0.00003322,11.94,2.2,33.7154
74972,Gl 583,-11.973394,-14.533718,-1.573787,-0.00000924,0.00003124,0.00000034,9.46,1.31,18.8964
74977,Nu 1Lup,-15.270778,-18.547654,-26.615201,-0.00000323,0.00003476,-0.00000694,4.99,0.515,35.8551
75024,GJ 1191,-13.778665,-16.806029,-4.091096,0.00000114,0.00001115,-0.00002032,7.97,0.97,22.1141
75026,Gl 582.1A,-15.067204,-18.377067,-26.319788,-0.00001822,0.00007672,-0.00001269,7.68,0.657,35.461
75034,,-26.869864,-32.790472,-1.140916,-0.00001187,0.00000971,0.00000054,9.87,0.792,42.4088
75037,GJ 1192,-16.352282,-19.962429,0.639054,-0.000019,0.0000486,-0.00004618,8.28,0.992,25.8131
75048,,-11.74718,-14.349765,6.356183,-0.00000887,0.00002372,0.00000342,7.16,0.804,19.604
75052,,-27.772827,-33.95225,10.422817,-0.00004678,0.00003652,-0.00000566,7.91,0.656,45.0857
75079,,-12.495252,-15.31729,-35.16351,-0.00001133,0.00001147,-0.00000801,5.65,0.489,40.3388
75083,2Eta CrB,-9.748862,-11.953838,9.009316,0.00000764,-0.00000786,-0.00001696,4.99,0.577,17.8635
75108,,-18.854532,-23.213081,17.856792,-0.00001693,0.00001719,0.00000447,10.45,1.44,34.8311
75134,,-15.964491,-19.721622,-13.099097,0.00000146,0.0000025,-0.00000554,7.52,0.721,28.5551
75141,,-12.250825,-15.139679,44.905959,-0.00004518,0.00004498,-0.00003506,8.73,0.685,48.9476
75150,31Eps Lib,-19.315192,-23.894489,-5.596007,0.00000086,0.00001757,-0.0000209,4.92,0.453,31.2305
75158,,-30.549698,-37.821356,-4.77272,0.0000106,-0.00000847,-0.00000073,10.12,0.9,48.852
75169,,-22.184252,-27.482006,-12.673255,0.00004212,-0.00001451,-0.00004227,10.05,1.022,37.5235
75172,,-16.409903,-20.331002,40.828996,-0.00007242,-0.00002467,-0.00004139,9.88,0.909,48.4731
75179,,-3.56109,-4.416706,39.839394,0.00003478,-0.00001838,-0.00000513,7.72,0.583,40.2414
75182,Alkalurops,-17.300377,-21.457918,21.056469,-0.00000952,0.00002776,0.00000598,4.31,0.309,34.6861
75186,,-25.345016,-31.442671,-9.599569,-0.00001901,0.00001617,-0.00000277,10.27,1.298,41.511
75187,Alkalurops B,-17.991461,-22.319858,21.876782,-0.00000914,0.00002792,0.00000647,6.51,0.6,36.062
75196,,-27.103181,-33.647043,-5.346989,-0.00001472,0.00001253,-0.00000425,9.86,1.07,43.535
75211,,-20.710095,-25.749527,-10.183264,-0.00003631,0.00004159,-0.00003133,11.62,0.746,34.5781
75217,,-26.092066,-32.452983,16.313427,0.00001685,-0.00004221,-0.00005702,8.98,0.723,44.7227
75229,Edasich,-10.015969,-12.471787,26.585776,0.00000406,0.00000704,-0.0000083,3.29,1.166,31.027
75266,,-5.28875,-6.607283,30.420248,-0.00002443,-0.00002733,-0.00001018,9.42,2.4,31.5756
75306,,-24.226004,-30.425685,13.757797,-0.0000068,0.0000085,-0.00000239,6.26,0.618,41.2541
75312,GJ 3905,-13.401809,-16.844618,-10.82895,-0.00004718,0.00009424,0.00002103,8.82,1.045,24.0964
75443,GJ 3906,-15.544871,-19.831104,4.712947,-0.00004524,0.00002784,-0.00003207,9.9,1.554,25.6345
75446,,-15.170642,-19.356579,21.277791,0.00000347,0.00003383,0.00003325,11.58,1.605,32.5203
75447,,-14.523144,-18.534084,21.866428,-0.00002525,-0.00001383,-0.00002849,7.48,0.676,32.1337
75457,Gl 585.1,-16.228092,-20.717225,1.193989,-0.00000539,0.00000409,-0.00000224,10.2,1.334,26.3435
75466,Nusakan,-18.45833,-23.589253,16.675351,-0.00000895,0.00003748,0.00000316,3.66,0.319,34.2818
75474,,-16.537725,-21.157062,33.859059,0.00002367,-0.00000736,0.00000696,9.06,0.774,43.2152
75480,Gl 587.1,-13.608403,-17.421383,10.681879,0.0000066,-0.00000905,-0.00000636,11.07,1.61,24.5519
75489,Gl 586A,-12.493698,-16.014262,-3.343604,0.00000425,-0.00000634,-0.00003714,6.89,0.788,20.5846
75493,Gl 586B,-12.434009,-15.943968,-3.331985,0.00000496,-0.00000681,-0.00003621,7.57,0.868,20.4918
75524,,-16.694957,-21.469426,-17.753003,-0.00001219,0.00002162,-0.00001468,10.88,1.378,32.4781
75532,10    Ser,-24.369994,-31.37159,1.277614,-0.00000672,0.0000179,-0.00000678,5.15,0.245,39.7456
75533,,-23.186985,-29.849226,-10.624697,-0.0000103,0.00000528,0.00000763,6.79,0.821,39.2619
75554,,-14.672264,-18.926526,37.510991,-0.00001551,0.00007189,-0.00000801,6.91,0.49,44.5038
75569,,-14.534901,-18.792324,-7.436829,-0.00002119,0.00001535,0.00000261,10.53,1.423,24.8942
75578,,-8.838383,-11.432415,-1.767498,-0.00000091,0.00000064,0.00000039,12.47,,14.5582
75580,,-2.21716,-2.868318,21.545395,-0.00001054,0.00002537,-0.00001223,6.57,0.665,21.8484
75600,,-2.180347,-2.82596,21.216194,-0.00000832,0.00002634,-0.00002742,7.3,0.803,21.5146
75747,,-26.019061,-34.209861,13.481317,-0.0000456,0.00003532,0.00000161,10.81,1.4,45.045
75810,,-12.508261,-16.565954,22.304365,-0.00000108,-0.00003948,-0.00002993,10.51,1.585,30.4692
75841,Gl 588,-2.678394,-3.561312,-3.911408,-0.00002244,0.00002647,-0.00003262,9.31,1.524,5.9291
75875,,-12.708502,-16.958744,-27.47459,-0.00000074,0.00002569,-0.00001551,10.97,1.79,34.6981
75882,,-17.795616,-23.77222,5.755106,0.00002179,0.0000306,0.00001642,7.22,0.656,30.248
75915,,-5.116344,-6.862339,-30.549865,-0.00000114,0.0000144,-0.00005955,8.97,1.01,31.7259
75968,,-17.82269,-24.062394,-18.005762,-0.00003184,0.00001179,-0.00001282,7.96,0.717,34.9406
75970,Gl 588.1,-14.713728,-19.86883,19.256487,-0.00000457,-0.00000594,-0.00000963,11.37,1.475,31.3381
75971,,-22.012004,-29.733027,-11.311913,-0.00003269,-0.00001455,-0.00007302,8.14,0.838,38.6847
75987,37    Lib,-16.923971,-22.908696,-5.055242,0.00000916,-0.00005973,-0.0000409,4.61,1.0,28.9268
76001,,-15.098887,-20.469684,-2.536639,0.00001374,0.00003784,0.00000452,6.52,0.577,25.5624
76024,,-10.863398,-14.76207,44.924805,-0.00000631,-0.00001855,-0.00004562,6.98,0.793,48.5201
76035,Alphecca,-12.176093,-16.558746,10.343974,0.00000708,-0.00001304,-0.00000799,2.22,0.032,23.0097
76048,,-25.051728,-34.115389,5.049894,-0.00001616,0.00000682,-0.00003408,8.02,0.708,42.6257
76050,,-24.230737,-33.006384,10.113868,0.00002095,-0.00001772,-0.00000762,10.89,1.564,42.1763
76060,,-24.432012,-33.345396,-2.399805,-0.00000137,0.00003018,-0.00001366,8.63,0.829,41.4079
76083,,-5.622655,-7.691821,16.560593,0.00000516,-0.00001997,-0.00000752,8.39,1.063,19.1058
76097,,-14.203557,-19.460573,17.639352,0.00000926,-0.00001663,-0.00001089,8.61,0.866,29.8597
76118,Karaka,-3.930997,-5.39398,-38.659171,-0.00001217,-0.00000134,0.00000142,8.71,0.891,39.2311
76130,,-1.310709,-1.800542,-12.896414,-0.00000626,0.00000161,0.00000041,11.65,,13.0873
76140,,-20.99095,-28.867327,19.074323,-0.00002407,0.00000315,-0.00002173,11.63,1.32,40.4694
76141,Gl 591,-10.103496,-13.898968,14.33231,-0.00000704,0.00007313,-0.00003878,7.65,0.946,22.3764
76148,Gl 593A,-10.07042,-13.865457,14.278959,-0.00000984,0.00007524,-0.00004204,6.78,0.906,22.3065
76201,,-21.084666,-29.20222,-32.5799,-0.00000087,0.0000169,-0.00001458,8.84,0.724,48.5673
76222,,-18.622799,-25.842642,18.38414,0.00001657,-0.00000405,-0.00001551,6.46,0.433,36.7782
76305,,-17.315638,-24.258352,35.623115,-0.00002766,-0.00003332,-0.00003613,7.72,0.58,46.4468
76308,,-25.67401,-35.989271,7.986114,-0.00000631,-0.00005956,-0.00006948,7.07,0.531,44.9236
76315,,-17.196675,-24.117575,-11.560032,0.00000839,0.00003437,-0.00008418,11.23,1.228,31.7965
76333,,-14.169104,-19.914017,26.024301,0.00000717,-0.00001893,-0.00001338,5.76,0.353,35.7015
76347,,-25.907219,-36.462621,-16.203404,-0.00003263,0.00003317,-0.00002247,6.65,0.448,47.5737
76367,,-13.94332,-19.668423,-3.730054,-0.00000196,-0.00000303,-0.00000346,6.56,0.52,24.3962
76368,,-15.216546,-21.464879,-4.069202,0.00000207,-0.00000081,-0.00000348,6.45,0.505,26.6241
76394,,-11.88486,-16.810319,-32.575439,-0.00000001,0.00001709,-0.00001499,8.14,0.817,38.5356
76414,,-19.213954,-27.219468,-30.677346,-0.00000072,0.00001489,-0.00001276,9.74,0.976,45.2899
76438,,-25.037734,-35.565666,22.76401,-0.00000675,0.00001194,0.00001124,8.99,0.729,49.0918
76465,,-20.728143,-29.514068,-23.400893,-0.00001697,0.00002005,-0.00001025,8.63,0.686,42.9923
76477,,-13.832148,-19.735793,-43.808334,0.00002658,0.00004579,-0.00002902,9.48,0.922,50.0
76480,,-8.898351,-12.701366,-26.762085,0.00000752,0.00004259,0.00000329,5.95,0.505,30.931
76511,,-8.509337,-12.188562,-44.602721,-0.00000902,0.00002896,-0.00000619,9.52,0.903,47.0146
76522,,-25.774546,-36.940871,-17.264847,-0.00002111,0.00002907,-0.00003069,9.69,0.879,48.2393
76532,,-21.772761,-31.231768,-12.883817,-0.00000555,0.00001583,-0.00002899,10.15,1.238,40.1929
76543,,-8.453496,-12.137673,-4.820005,0.00000871,-0.00000863,0.00000645,8.92,1.296,15.5569
76557,,-16.074458,-23.118271,-18.192552,-0.00001261,0.00002191,-0.0000167,8.83,0.973,33.5233
76593,Gl 594,-7.060857,-10.196187,-12.256524,-0.0000005,0.00002433,-0.00001209,4.64,0.413,17.4368
76597,Gl 597,-1.833098,-2.649211,12.914122,0.00002068,-0.00005829,-0.00005761,12.22,1.65,13.3103
76652,,-27.322195,-39.753895,-9.499688,0.00001109,-0.00000658,-0.00000436,9.27,0.634,49.1642
76662,,-19.717575,-28.708897,24.071518,-0.00004051,-0.00001439,-0.00005035,11.69,,42.337
76665,Gl 595,-5.564952,-8.105292,-3.476175,-0.00012008,0.00000659,-0.00007784,11.83,1.591,10.4275
76676,,-25.219751,-36.789597,10.250434,-0.00000536,-0.00001887,-0.00008091,10.03,1.092,45.7666
76681,,-25.313565,-36.942845,-15.851188,-0.00002567,0.00002806,-0.00002439,8.81,0.84,47.5059
76716,8Gam CrB,-22.633064,-33.161033,19.838868,-0.00001174,0.00002613,0.00000488,3.81,0.02,44.7828
76754,,-14.325528,-21.078921,-25.238299,-0.0000126,0.00002932,-0.00001733,8.72,0.985,35.868
76762,,-26.93201,-39.664937,-4.408563,0.00000355,0.00000033,-0.00002465,9.9,1.11,48.1464
76816,23Psi Ser,-8.187523,-12.141967,0.643281,-0.00001398,-0.00001502,-0.0000094,5.86,0.684,14.6585
76824,44Eta Lib,-24.617747,-36.522511,-12.35785,0.00001284,0.00003274,-0.00000499,5.41,0.238,45.7457
76835,Unukalhai,-12.5786,-18.695648,2.537718,0.00001105,-0.00001009,0.00000513,2.63,1.167,22.6757
76847,,-24.900801,-37.043516,12.210491,0.00000996,-0.00001247,-0.00000975,8.2,0.655,46.2749
76848,,-14.189715,-21.108711,33.732899,-0.00002483,0.00005334,-0.00002023,7.36,0.624,42.2476
76862,,-17.983941,-26.796012,6.428852,-0.00001618,0.00000951,-0.00000564,7.53,0.611,32.9056
76916,,-21.912289,-32.83255,21.405323,-0.0000064,0.00002477,0.00000034,8.06,0.612,44.9035
76922,,-9.728772,-14.59139,-34.615818,0.00001769,-0.00000098,-0.00000456,8.87,0.763,38.8048
76963,,-19.247413,-29.022775,-20.389942,-0.00000567,0.00001558,-0.00001682,9.37,1.041,40.3551
76974,,-26.391413,-39.825242,4.214079,-0.00004764,0.00003328,0.00001614,9.15,0.834,47.9616
76997,Zhou,-25.268927,-38.245168,12.644945,0.00001233,-0.00001,-0.00000945,3.65,0.073,47.5511
77022,27Lam Ser,-6.61701,-10.039373,1.551618,0.00002689,0.00006488,-0.00001296,4.42,0.604,12.1242
77032,,-8.050424,-12.224324,-15.825137,-0.0000181,0.00004915,-0.00002876,10.63,1.309,21.5564
77033,,-25.340922,-38.482493,16.728917,-0.00002,0.00002416,0.00002528,10.31,1.594,49.0196
77046,,-18.745108,-28.514256,-32.08496,-0.00003412,-0.00000429,-0.00006658,8.08,0.659,46.8384
77056,,-24.341923,-37.070938,5.773757,0.00001446,-0.00001561,-0.00003929,9.01,0.816,44.7227
77065,,-13.536644,-20.626569,26.444515,-0.00001543,0.00001108,0.00000074,7.21,0.77,36.1664
77074,,-10.082373,-15.378654,-35.775936,0.00000598,-0.00002318,0.00000828,7.1,0.497,40.2253
77099,,-26.630046,-40.727864,-0.22924,-0.00004806,0.00003146,-0.00000562,6.94,0.512,48.6618
77113,GJ 3916,-8.109596,-12.417672,-2.855097,-0.0000173,0.00001718,-0.0000256,11.27,1.565,15.1035
77121,Gl 599A,-6.619912,-10.143795,-9.435094,-0.00001834,0.00002866,-0.00000929,6.01,0.715,15.3539
77136,,-26.514853,-40.68729,-8.109838,-0.00001496,0.00000896,0.00000396,7.0,0.468,49.2368
77172,GJ 3917,-11.578688,-17.856506,0.583954,0.00000028,0.00003386,-0.000018,7.44,0.801,21.2902
77173,GJ 3922,-3.900998,-6.016543,25.706417,-0.00000446,-0.00003343,-0.00003717,9.24,1.252,26.688
77207,,-7.817259,-12.106287,-31.235679,-0.0000163,0.0000638,-0.00002065,8.48,0.898,34.3997
77215,,-15.943633,-24.727782,27.358959,0.00000622,0.00001034,0.00001297,11.17,1.42,40.1768
77278,GJ 3920,-6.459816,-10.101385,14.832805,-0.00001783,0.00003505,0.0000161,12.84,2.2,19.073
77281,,-17.188064,-26.883511,-37.97795,-0.00003839,0.00004512,-0.00001456,9.36,0.935,49.6032
77282,,-9.857004,-15.418739,-20.047953,0.00002712,0.00002805,-0.00003491,11.15,1.415,27.1444
77298,,-22.533512,-35.326842,-13.535423,0.00000209,-0.00000606,-0.00000229,6.82,0.407,44.0335
77338,,-17.046304,-26.82752,-32.233956,0.00000937,-0.00000145,-0.00000662,6.11,0.299,45.2694
77386,37Eps Ser,-11.504554,-18.201236,1.686207,0.00001655,0.00000111,0.00000573,3.71,0.147,21.5983
77405,,-20.58171,-32.647551,-22.359746,0.00002115,0.00000429,-0.00002574,8.19,0.757,44.603
77407,Gl 599.1,-14.580892,-23.131652,-33.39291,0.00003521,-0.00004563,-0.00004708,10.71,1.184,43.1593
77420,11Kap CrB,-13.201328,-20.969886,17.777763,-0.00000634,-0.00000783,-0.00005604,4.79,0.996,30.4971
77424,36    Ser,-26.461653,-42.044753,-2.682242,-0.00001434,0.0000191,-0.0000062,5.09,0.135,49.7512
77471,,-19.882222,-31.800942,-6.255452,-0.00000372,-0.00000025,0.00001308,8.93,0.883,38.0228
77482,,-16.215044,-25.951814,8.334728,-0.00001049,0.00000045,-0.00001901,7.31,0.611,31.7158
77489,Gl 600,-11.680641,-18.717868,4.238558,-0.00002692,0.00001185,-0.00002563,9.34,1.385,22.4669
77504,,-16.204606,-26.006578,-10.214659,0.00001228,-0.00000905,0.00000357,7.25,0.628,32.2997
77513,,-20.519041,-33.017374,-1.293878,-0.00001836,0.00001134,0.00000189,7.85,0.67,38.8954
77524,1Chi Her,-6.184702,-9.962833,10.727031,0.00006845,0.00004613,-0.00000314,4.6,0.563,15.8932
77554,,-9.125814,-14.75789,23.769648,0.00000314,-0.00002602,-0.00001495,8.28,0.835,29.4291
77565,39    Ser,-8.875775,-14.371331,3.960759,-0.00003482,-0.00003227,-0.00003788,6.07,0.598,17.3491
77574,,-21.351138,-34.615512,3.024631,-0.00000361,0.00000234,0.00000126,8.08,0.627,40.783
77582,,-12.475773,-20.235925,-43.535502,-0.00002816,-0.0000139,0.00001453,8.17,0.578,49.6032
77602,,-9.253265,-15.042335,45.343975,-0.00000336,-0.0000063,-0.00000278,6.76,0.544,48.6618
77616,,-8.499755,-13.844687,33.544872,-0.00000683,0.00003847,0.00001415,11.28,,37.2717
77636,,-24.047236,-39.292012,-12.326287,0.00004153,-0.00001538,-0.000032,10.68,1.022,47.6872
77645,,-17.897183,-29.281155,8.730954,-0.00001188,0.00000606,-0.00000402,9.7,1.07,35.4108
77672,GJ 1196,-11.401404,-18.722649,-10.693561,-0.00002582,0.00000972,0.00001052,9.2,1.234,24.3902
77685,,-10.1006,-16.613927,-43.468661,0.00000132,-0.00000593,0.00000196,7.55,0.621,47.619
77695,,-19.080419,-31.417899,-28.216567,0.00000388,-0.00002034,0.00002002,8.53,0.667,46.3392
77716,Bet TrA,-2.869157,-4.734869,-11.070637,0.00000141,0.00002415,-0.00001115,2.83,0.315,12.3778
77722,,-17.190127,-28.402636,-30.534035,-0.00000417,0.00002407,0.00000564,6.68,0.402,45.106
77727,,-18.234043,-30.143068,10.13131,-0.00003877,0.00001107,-0.00003684,8.68,0.973,36.6569
77735,,-11.827832,-19.56703,31.578047,-0.0000248,-0.00001464,-0.00001836,11.35,,38.9864
77776,12Lam CrB,-16.905998,-28.078859,25.55822,0.00001503,0.00001345,0.00000543,5.43,0.352,41.5628
77788,,-19.003822,-31.599478,-1.393607,0.00000659,0.00004183,-0.00000943,6.77,0.61,36.9004
